I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-31.49,-27.73,7.86,30.96,-18.41,-7.16,-127.22,-460.4,-134.16,-44.17,60.6,-239.47
-35.45,-28.79,11.53,33.63,-22.02,-5.18,-124.11,-452.2,-130.7,-46.51,58.55,-235.73
-39.72,-30.73,13.73,36.64,-25.3,-4.98,-121.26,-446.24,-129.0,-49.19,56.61,-232.95
-44.4,-32.85,15.68,39.8,-28.76,-5.28,-117.89,-440.67,-127.6,-51.8,54.72,-230.62
-49.45,-35.59,16.6,43.24,-32.07,-6.9,-114.45,-436.55,-127.26,-54.49,52.88,-229.05
-55.03,-37.56,18.83,46.55,-36.32,-7.45,-109.24,-431.01,-126.04,-56.97,51.19,-227.45
-61.19,-38.67,22.5,49.68,-41.59,-6.81,-102.12,-423.86,-123.76,-59.16,49.63,-225.78
-67.8,-39.98,25.81,52.95,-47.06,-6.84,-94.29,-417.4,-122.08,-61.37,48.19,-224.7
-74.91,-41.17,29.27,56.26,-52.98,-7.03,-85.34,-410.99,-120.56,-63.5,46.88,-224.06
-80.12,-42.35,32.02,59.05,-57.28,-7.03,-78.85,-404.84,-118.87,-65.6,45.62,-222.45
-83.16,-43.65,33.75,61.27,-59.64,-7.02,-75.28,-399.25,-117.17,-67.71,44.38,-219.83
-85.21,-44.79,35.23,63.14,-61.24,-6.81,-72.63,-393.68,-115.33,-69.75,43.24,-216.74
-85.58,-45.84,36.15,64.48,-61.44,-6.38,-71.95,-388.28,-113.31,-71.73,42.18,-212.82
-85.63,-46.96,36.54,65.69,-61.26,-6.41,-71.42,-383.49,-111.72,-73.67,41.25,-209.04
-85.45,-48.16,36.44,66.78,-60.74,-6.9,-70.92,-379.31,-110.55,-75.58,40.46,-205.47
-83.69,-49.39,35.52,67.4,-58.83,-7.51,-72.28,-375.68,-109.52,-77.45,39.77,-201.27
-80.62,-50.69,33.76,67.62,-55.69,-8.39,-75.16,-372.7,-108.77,-79.29,39.18,-196.65
-78.74,-51.61,32.39,67.74,-53.66,-9.18,-76.51,-369.39,-107.89,-80.91,38.79,-192.39
-78.08,-52.12,31.44,67.74,-52.8,-9.82,-76.33,-365.68,-106.84,-82.28,38.58,-188.47
-77.6,-52.46,30.28,67.5,-52.06,-10.62,-75.88,-362.18,-105.93,-83.51,38.54,-184.63
-77.91,-52.52,29.19,67.09,-52.04,-11.49,-74.42,-358.64,-105.07,-84.54,38.69,-181.07
-77.17,-52.55,27.33,66.22,-51.04,-12.58,-74.26,-355.66,-104.41,-85.48,38.99,-177.1
-75.24,-52.57,24.6,64.86,-48.94,-13.93,-75.55,-353.32,-104.02,-86.34,39.44,-172.68
-73.58,-52.37,21.66,63.2,-47.05,-15.4,-76.57,-351.14,-103.73,-87.01,40.08,-168.3
-71.75,-51.99,18.28,61.16,-45.0,-17.05,-77.84,-349.27,-103.6,-87.52,40.91,-163.82
-69.95,-51.33,16.03,59.38,-43.29,-17.91,-78.45,-346.61,-102.78,-87.96,41.32,-159.18
-68.37,-50.34,15.12,57.95,-42.13,-17.88,-78.14,-342.99,-101.19,-88.32,41.27,-154.4
-66.61,-49.12,14.65,56.5,-41.0,-17.45,-77.73,-339.07,-99.27,-88.57,41.03,-149.42
-64.77,-47.63,15.09,55.2,-40.08,-16.34,-76.89,-334.5,-96.76,-88.74,40.43,-144.22
-63.09,-45.87,15.65,53.73,-39.39,-15.09,-75.77,-329.86,-94.13,-88.73,39.84,-138.96
-61.55,-43.85,16.28,52.04,-38.89,-13.74,-74.4,-325.18,-91.42,-88.54,39.27,-133.62
-60.12,-41.51,17.78,50.47,-38.77,-11.76,-72.46,-319.89,-88.17,-88.23,38.38,-128.13
-58.87,-38.86,19.99,48.95,-39.02,-9.27,-69.96,-314.09,-84.47,-87.78,37.26,-122.5
-57.13,-36.06,21.48,46.92,-38.78,-7.05,-68.21,-308.87,-81.01,-87.11,36.36,-116.6
-54.86,-33.11,22.24,44.39,-38.0,-5.11,-67.27,-304.21,-77.8,-86.22,35.68,-110.38
-52.43,-29.93,22.88,41.57,-37.14,-3.12,-66.5,-299.69,-74.54,-85.13,35.04,-103.95
-49.66,-26.55,23.03,38.32,-35.97,-1.27,-66.23,-295.56,-71.42,-83.82,34.55,-97.26
-46.95,-22.86,23.76,35.04,-35.05,1.04,-65.63,-291.04,-67.88,-82.34,33.84,-90.36
-44.34,-18.83,25.14,31.77,-34.45,3.87,-64.61,-286.08,-63.91,-80.68,32.89,-83.25
-41.5,-14.56,26.36,28.18,-33.7,6.74,-63.87,-281.29,-59.9,-78.81,31.96,-75.88
-38.52,-10.01,27.66,24.36,-32.93,9.8,-63.23,-276.48,-55.72,-76.72,30.97,-68.24
-35.84,-6.62,28.23,21.32,-31.91,11.84,-64.2,-271.92,-51.09,-74.13,30.73,-60.46
-33.47,-4.52,27.89,19.1,-30.56,12.68,-67.03,-267.7,-46.02,-70.99,31.35,-52.54
-31.27,-3.03,27.2,17.32,-29.09,13.0,-70.86,-263.57,-40.55,-67.45,32.38,-44.41
-29.36,-2.57,25.9,16.25,-27.42,12.42,-76.16,-259.63,-34.61,-63.42,34.07,-36.12
-27.42,-2.32,24.27,15.23,-25.59,11.54,-82.24,-255.88,-28.46,-59.04,36.02,-27.55
-25.43,-2.27,22.32,14.25,-23.59,10.4,-89.06,-252.3,-22.08,-54.32,38.2,-18.71
-23.68,-3.19,19.69,13.89,-21.35,8.36,-97.41,-248.97,-15.29,-49.09,41.04,-9.66
-22.09,-4.92,16.42,14.02,-18.86,5.53,-107.17,-245.92,-8.13,-43.38,44.46,-0.38
-20.33,-6.22,13.5,13.81,-16.51,3.1,-116.56,-241.89,-2.74,-39.84,44.65,7.71
-18.42,-7.08,10.97,13.25,-14.3,1.09,-125.55,-236.79,0.69,-38.72,41.27,14.45
-16.47,-8.04,8.34,12.69,-12.05,-1.03,-134.94,-231.21,3.14,-38.77,36.1,20.53
-14.41,-8.79,5.88,11.9,-9.86,-2.97,-144.31,-224.81,3.99,-40.76,28.06,25.54
-12.5,-10.3,2.88,11.58,-7.48,-5.62,-154.94,-218.33,4.54,-43.1,19.47,30.27
-10.77,-12.64,-0.72,11.74,-4.89,-9.05,-166.94,-211.82,4.83,-45.73,10.43,34.77
-9.01,-15.09,-4.37,11.91,-2.29,-12.59,-179.31,-204.6,3.67,-50.12,-1.18,38.24
-7.3,-17.87,-8.23,12.23,0.38,-16.43,-192.36,-196.83,1.29,-55.97,-14.91,40.84
0.65,-15.73,-13.03,6.92,6.72,-18.54,-191.38,-175.68,13.43,-48.37,-14.45,49.35
15.48,-8.06,-18.76,-4.67,17.06,-18.63,-174.76,-139.73,41.51,-26.02,1.55,64.33
34.22,2.52,-25.23,-19.73,29.78,-17.81,-149.59,-95.06,78.29,4.25,25.68,82.68
58.71,17.56,-32.63,-39.95,45.91,-15.47,-111.56,-37.89,128.26,46.67,62.56,106.3
85.41,37.18,-40.23,-62.85,63.35,-9.07,-68.88,25.09,194.07,108.48,119.55,146.76
114.19,61.57,-48.01,-88.38,82.03,1.71,-21.84,93.7,276.6,190.97,198.02,205.49
148.49,92.19,-56.51,-119.37,103.96,16.26,37.59,174.78,378.98,294.88,299.0,278.94
187.7,129.38,-65.57,-155.45,128.76,35.46,107.97,267.25,502.98,423.25,425.64,370.88
242.62,178.43,-76.12,-206.61,161.21,58.13,155.28,366.99,647.06,585.56,586.18,484.62
314.97,240.52,-88.31,-274.45,202.13,84.5,177.42,474.86,813.0,784.8,783.62,621.72
399.46,313.81,-101.61,-354.3,249.15,116.06,189.73,592.46,1004.14,1020.34,1018.12,784.73
499.5,400.3,-116.3,-449.38,303.82,152.81,182.97,719.24,1221.47,1296.62,1293.86,975.89
601.33,480.0,-135.32,-541.07,363.33,182.99,168.55,777.5,1370.02,1513.76,1527.08,1145.72
704.07,551.54,-158.98,-628.05,427.65,205.8,146.6,759.41,1441.59,1663.96,1711.72,1291.18
817.67,626.47,-186.2,-722.35,499.69,227.0,103.01,701.06,1482.53,1794.08,1892.29,1438.64
938.94,699.67,-217.89,-819.36,579.01,243.42,39.19,579.86,1466.32,1876.68,2046.6,1575.29
995.09,751.06,-215.51,-872.52,607.65,268.22,-47.36,380.42,1333.52,1825.62,2069.47,1638.07
979.56,778.84,-175.32,-877.71,580.21,302.53,-160.05,98.03,1075.52,1629.18,1949.64,1620.45
923.98,787.92,-116.27,-852.91,523.69,337.26,-298.08,-260.48,722.24,1304.56,1716.08,1540.44
807.28,771.9,-27.41,-784.35,421.5,375.66,-463.94,-702.46,253.97,821.41,1334.8,1377.88
655.44,743.93,85.98,-696.85,287.76,416.08,-582.9,-1068.92,-182.5,349.41,928.37,1183.07
467.69,703.03,224.47,-589.97,121.79,457.7,-648.6,-1345.97,-575.31,-106.99,497.64,954.46
249.52,636.1,379.74,-446.6,-65.31,503.95,-699.36,-1616.21,-961.55,-579.05,23.81,675.36
7.36,544.62,550.26,-271.06,-269.6,554.39,-714.65,-1835.94,-1297.98,-1021.21,-461.71,356.34
-191.7,467.52,672.49,-132.47,-430.89,576.47,-716.1,-1958.02,-1528.16,-1351.35,-844.56,101.78
-335.59,405.92,736.72,-35.58,-537.67,567.53,-704.67,-1975.2,-1631.46,-1543.59,-1100.28,-76.3
-447.67,341.3,769.85,49.47,-612.11,542.61,-651.05,-1897.0,-1629.59,-1618.36,-1249.03,-217.24
-504.32,283.39,751.2,103.43,-632.85,492.6,-557.89,-1705.01,-1495.21,-1537.83,-1245.39,-288.46
-532.84,211.72,707.81,153.99,-624.92,433.61,-476.99,-1526.64,-1349.95,-1445.43,-1233.89,-350.23
-528.56,124.57,637.79,201.19,-584.4,366.2,-407.02,-1366.82,-1195.86,-1338.89,-1208.04,-400.65
-484.23,40.23,522.69,217.63,-504.11,274.04,-322.87,-1145.04,-981.35,-1156.25,-1095.37,-399.3
-403.03,-45.7,366.18,207.39,-387.11,159.87,-235.86,-890.75,-735.18,-928.34,-923.2,-356.36
-342.84,-119.22,241.95,212.28,-294.23,67.43,-164.41,-684.17,-532.17,-747.01,-797.54,-331.37
-309.18,-176.32,154.41,231.23,-231.28,-1.75,-109.79,-527.96,-382.05,-621.78,-724.24,-324.83
-276.71,-226.32,70.35,245.54,-171.59,-67.2,-72.49,-407.85,-275.75,-535.81,-673.52,-314.5
-262.38,-264.17,9.71,264.6,-132.96,-117.66,-58.97,-347.76,-240.22,-519.98,-676.67,-315.54
-244.68,-293.13,-42.36,275.72,-98.54,-159.35,-52.37,-270.99,-176.93,-467.29,-647.67,-305.33
-224.19,-313.08,-85.13,277.67,-69.55,-191.89,-54.83,-179.42,-89.02,-380.03,-587.44,-283.97
-227.31,-317.32,-93.79,284.25,-66.81,-202.01,-81.91,-134.67,-53.79,-342.88,-568.74,-276.31
-251.82,-305.75,-68.64,293.04,-89.25,-189.34,-131.99,-123.71,-54.56,-337.27,-576.89,-279.31
-256.6,-302.92,-64.04,293.31,-93.86,-187.86,-153.21,-102.37,-42.21,-317.02,-564.27,-271.0
-243.58,-309.4,-78.74,286.42,-81.48,-197.11,-143.76,-76.06,-24.01,-290.66,-538.07,-254.37
-233.29,-312.69,-84.05,276.31,-74.15,-198.89,-128.63,-59.57,-15.36,-270.9,-514.17,-239.72
-217.3,-318.72,-91.58,261.03,-62.5,-200.57,-94.75,-44.53,-7.43,-250.09,-484.26,-223.52
-205.96,-315.58,-94.69,250.39,-55.43,-198.99,-79.19,-38.52,-4.91,-237.31,-465.65,-214.73
-201.36,-301.95,-91.19,245.45,-54.72,-192.91,-85.23,-41.96,-7.9,-233.1,-460.19,-215.27
-192.32,-288.51,-93.19,240.21,-48.79,-189.58,-83.8,-44.81,-7.68,-227.87,-453.87,-218.92
-181.4,-272.52,-99.35,237.32,-39.54,-188.49,-83.59,-48.01,-4.32,-223.14,-450.79,-228.5
-173.59,-259.41,-99.6,230.87,-35.54,-184.09,-82.03,-51.72,-5.33,-219.24,-445.93,-231.87
-167.83,-251.1,-95.46,220.12,-35.57,-177.51,-75.8,-53.69,-9.1,-214.42,-437.26,-227.73
-163.53,-243.22,-91.39,210.23,-36.51,-171.53,-72.53,-53.59,-10.98,-209.0,-430.15,-224.44
-161.53,-237.81,-85.84,199.76,-39.83,-165.49,-70.81,-50.19,-11.68,-202.17,-422.79,-218.86
-156.71,-234.26,-84.05,191.46,-38.97,-161.92,-65.72,-44.4,-10.16,-194.34,-415.09,-217.81
-148.82,-232.53,-86.98,186.21,-33.14,-161.51,-57.94,-35.41,-5.34,-185.12,-407.41,-222.5
-140.94,-234.99,-91.32,181.69,-26.45,-162.96,-48.59,-20.94,2.45,-173.1,-398.11,-227.05
-131.83,-241.79,-98.67,178.87,-17.11,-167.22,-36.71,-0.49,14.05,-157.98,-387.09,-233.32
-124.97,-241.53,-101.08,174.42,-11.89,-166.84,-29.27,10.55,20.13,-147.79,-378.33,-240.56
-120.85,-233.78,-97.77,167.93,-11.58,-161.26,-26.79,11.58,20.17,-142.79,-371.72,-248.16
-116.86,-224.36,-93.99,161.91,-11.4,-155.0,-25.22,10.82,19.65,-138.61,-365.2,-257.98
-113.92,-210.43,-87.69,155.5,-13.12,-146.14,-26.35,4.45,16.25,-137.17,-359.59,-269.74
-110.62,-199.59,-83.37,150.61,-13.3,-139.29,-26.66,3.05,16.26,-132.86,-352.1,-282.96
-106.65,-192.63,-81.76,147.64,-11.28,-135.09,-25.7,7.81,20.52,-124.99,-342.36,-297.92
-103.46,-183.5,-79.0,144.98,-10.19,-129.74,-26.68,10.5,24.12,-117.82,-332.3,-314.69
-100.64,-174.0,-76.25,143.2,-9.08,-124.42,-28.78,13.74,28.69,-109.91,-321.16,-333.26
-97.24,-165.39,-73.43,139.62,-8.32,-119.24,-29.22,17.81,32.12,-103.69,-311.68,-347.31
-93.33,-157.16,-70.12,133.86,-8.23,-113.87,-28.12,21.97,33.76,-99.78,-304.21,-356.22
-89.05,-150.11,-67.35,127.64,-7.92,-109.15,-26.2,28.17,35.95,-95.83,-296.82,-363.04
-84.18,-144.47,-65.0,120.21,-7.55,-105.08,-22.78,36.37,38.04,-92.58,-290.24,-365.95
-79.5,-138.29,-62.5,112.9,-7.39,-100.89,-20.16,44.88,40.44,-89.34,-283.15,-368.8
-75.01,-131.69,-60.01,105.88,-7.33,-96.73,-18.39,54.02,43.46,-85.83,-275.28,-371.76
-70.1,-125.86,-57.74,97.82,-7.35,-92.97,-15.76,64.7,46.38,-82.97,-267.92,-371.28
-64.91,-120.48,-55.64,89.02,-7.48,-89.51,-12.73,76.72,49.38,-80.53,-260.71,-368.11
-60.41,-115.48,-54.08,82.32,-6.94,-86.38,-9.74,89.84,53.34,-77.84,-255.56,-367.48
-56.61,-111.02,-53.11,77.8,-5.65,-83.62,-6.62,104.22,58.26,-74.95,-252.79,-369.35
-53.13,-106.91,-52.58,74.33,-3.98,-81.21,-3.47,119.89,63.91,-71.98,-251.27,-371.66
-50.22,-103.2,-52.6,72.66,-1.69,-79.17,-0.34,136.89,70.5,-68.79,-251.58,-375.67
-47.15,-100.34,-53.14,70.85,0.84,-77.7,3.48,155.84,77.53,-65.87,-252.85,-377.33
-43.86,-98.37,-54.21,68.8,3.62,-76.84,8.03,176.83,84.99,-63.22,-255.04,-376.34
-40.94,-97.11,-55.97,68.13,7.03,-76.53,12.92,199.62,93.37,-60.45,-259.12,-375.77
-38.23,-96.69,-58.43,68.45,11.02,-76.83,18.31,224.41,102.59,-57.67,-264.94,-374.69
-35.03,-94.34,-59.35,66.74,13.88,-75.7,23.19,245.41,110.39,-54.48,-266.58,-370.69
-31.34,-89.82,-58.56,62.91,15.51,-72.94,27.45,262.07,116.63,-50.79,-263.59,-363.84
-27.37,-84.54,-57.15,58.14,16.7,-69.6,31.71,277.33,122.34,-46.84,-258.73,-354.58
-22.95,-77.73,-54.5,51.62,17.0,-65.1,35.7,289.56,126.91,-42.48,-250.35,-342.28
-18.61,-70.96,-52.0,45.55,17.51,-60.65,39.91,302.11,131.8,-37.83,-242.17,-329.03
-14.37,-64.35,-49.72,40.02,18.32,-56.32,44.43,315.21,137.1,-32.86,-234.4,-314.81
-9.8,-56.43,-46.45,33.25,18.46,-51.01,48.75,325.73,141.54,-27.4,-223.72,-298.0
-5.01,-47.51,-42.47,25.69,18.19,-44.97,52.99,334.36,145.42,-21.45,-210.9,-278.97
-0.29,-39.65,-39.39,19.02,18.62,-39.73,57.99,345.45,150.29,-15.35,-199.86,-260.01
4.36,-32.83,-37.21,13.17,19.74,-35.28,63.77,358.98,156.12,-9.09,-190.5,-241.11
9.05,-26.27,-35.33,7.64,21.17,-31.05,70.0,373.27,162.38,-2.49,-181.43,-221.4
13.69,-20.47,-34.15,2.82,23.2,-27.4,76.91,389.39,169.44,4.4,-173.56,-201.46
18.6,-13.85,-32.41,-2.73,24.92,-23.15,83.91,403.94,176.07,11.85,-163.72,-179.43
23.79,-6.31,-30.04,-9.08,26.29,-18.22,90.96,416.71,182.21,19.91,-151.7,-155.22
29.06,0.95,-28.01,-15.18,28.0,-13.53,98.56,430.26,188.78,28.4,-139.86,-130.2
34.47,8.28,-26.03,-21.35,29.86,-8.8,106.58,443.83,195.52,37.4,-127.48,-103.95
39.41,14.85,-24.37,-26.99,31.58,-4.65,113.79,456.39,201.52,44.88,-117.11,-79.5
43.8,20.46,-23.17,-31.93,33.22,-1.23,120.11,468.12,206.78,50.65,-109.27,-57.31
47.97,25.73,-22.11,-36.68,34.77,1.93,126.06,478.94,211.55,55.71,-102.22,-35.65
51.76,30.39,-21.29,-41.04,36.17,4.61,131.29,488.62,215.59,59.5,-96.77,-15.46
55.48,34.64,-20.82,-45.07,37.78,6.96,136.66,498.35,219.64,63.15,-91.99,4.66
59.14,38.49,-20.66,-48.83,39.6,9.0,142.2,508.13,223.73,66.74,-87.78,24.79
62.43,41.6,-20.9,-52.07,41.4,10.46,147.18,517.13,227.26,69.17,-85.33,43.39
65.4,44.0,-21.54,-54.8,43.27,11.36,151.78,525.6,230.39,70.67,-84.49,60.7
68.59,46.7,-22.1,-57.78,45.2,12.46,156.75,533.37,232.37,72.79,-82.59,79.35
71.97,49.7,-22.55,-61.01,47.17,13.75,162.05,540.31,233.07,75.54,-79.6,99.32
75.34,52.53,-23.17,-64.14,49.25,14.89,167.44,546.67,232.9,78.28,-76.73,119.44
78.83,55.43,-23.83,-67.35,51.41,16.05,173.08,552.35,231.63,81.39,-73.33,140.35
82.04,57.7,-24.86,-70.12,53.63,16.7,178.35,557.2,229.47,83.64,-71.3,160.01
84.95,59.27,-26.29,-72.41,55.89,16.81,183.19,561.22,226.44,84.96,-70.81,178.24
87.84,60.68,-27.87,-74.62,58.23,16.76,188.07,564.4,222.18,86.24,-70.39,196.54
90.63,61.77,-29.69,-76.63,60.64,16.44,192.84,566.7,216.71,87.22,-70.49,214.39
92.9,62.76,-31.02,-78.28,62.52,16.3,195.87,569.59,212.91,88.74,-69.41,232.8
94.64,63.73,-31.76,-79.62,63.83,16.42,197.05,573.19,211.0,91.0,-66.83,251.98
95.99,64.44,-32.32,-80.6,64.83,16.5,197.02,576.75,209.59,93.38,-63.88,271.1
96.81,64.98,-32.49,-81.21,65.35,16.68,195.31,580.68,209.47,96.14,-60.02,290.44
97.42,65.31,-32.62,-81.59,65.74,16.77,192.97,584.11,208.84,99.01,-55.93,309.75
97.82,65.42,-32.74,-81.75,66.02,16.75,190.0,586.97,207.58,101.93,-51.65,328.92
97.75,65.39,-32.48,-81.56,65.86,16.84,185.46,590.05,207.28,105.31,-46.4,348.37
97.26,65.2,-31.91,-81.07,65.31,17.0,179.53,593.17,207.57,109.08,-40.28,368.0
96.54,64.46,-31.66,-80.18,64.82,16.72,173.22,595.27,206.45,112.28,-35.12,386.48
95.56,63.14,-31.75,-78.88,64.38,15.99,166.47,596.37,203.95,114.91,-30.94,403.74
94.27,61.43,-31.89,-77.22,63.8,15.03,158.87,596.84,200.77,117.38,-26.94,420.37
92.69,59.21,-32.25,-75.17,63.19,13.71,150.67,596.43,196.42,119.47,-23.55,435.99
90.64,56.75,-32.33,-72.73,62.2,12.39,140.95,595.95,192.48,121.84,-19.48,451.46
88.1,54.04,-32.11,-69.9,60.79,11.1,129.64,595.45,189.04,124.55,-14.64,466.82
85.19,50.88,-31.95,-66.64,59.22,9.54,117.34,594.3,184.91,127.07,-10.03,481.34
81.85,47.32,-31.74,-62.95,57.4,7.81,103.81,592.67,180.42,129.55,-5.35,495.18
78.35,43.96,-31.5,-59.45,55.46,6.2,94.24,591.34,176.18,131.88,-1.14,508.78
74.72,40.83,-31.27,-56.21,53.41,4.72,89.17,590.29,172.13,133.99,2.45,522.1
70.79,37.68,-30.97,-52.91,51.15,3.27,86.01,589.3,168.21,136.04,5.87,535.0
66.63,34.67,-30.59,-49.72,48.7,1.94,86.26,588.58,164.58,137.99,8.95,547.59
62.11,31.4,-30.22,-46.28,46.06,0.48,87.06,587.52,160.57,139.78,11.76,559.39
57.2,27.85,-29.83,-42.55,43.2,-1.12,88.26,586.13,156.2,141.42,14.33,570.36
52.04,24.37,-29.42,-38.89,40.17,-2.65,92.65,584.86,151.89,142.89,16.47,580.8
46.6,20.87,-29.0,-35.2,36.96,-4.18,99.69,583.62,147.54,144.18,18.16,590.59
41.29,16.99,-28.39,-31.06,33.85,-5.81,105.42,582.05,143.07,145.57,20.21,599.64
36.18,12.76,-27.59,-26.45,30.87,-7.54,109.9,580.2,138.56,147.1,22.63,607.94
31.05,8.28,-26.69,-21.55,27.89,-9.33,114.74,578.16,133.92,148.6,25.05,615.45
26.03,3.48,-25.62,-16.25,24.99,-11.21,119.01,575.85,129.15,150.14,27.66,622.13
20.89,-1.34,-24.49,-10.91,22.02,-13.06,125.85,573.6,124.42,151.56,29.95,628.08
15.64,-6.16,-23.3,-5.53,18.96,-14.87,135.49,571.45,119.72,152.84,31.87,633.28
10.5,-11.2,-21.96,0.13,15.99,-16.72,145.64,569.17,114.98,154.12,33.84,637.62
5.44,-16.39,-20.49,6.0,13.06,-18.57,157.05,566.84,110.24,155.36,35.74,641.12
0.88,-20.8,-19.4,10.92,10.43,-20.23,165.56,564.64,105.58,156.02,37.02,644.72
-3.1,-24.35,-18.75,14.79,8.16,-21.67,170.54,562.56,101.03,156.05,37.68,648.5
-6.71,-27.43,-18.29,18.1,6.12,-22.97,174.5,560.6,96.56,155.67,37.88,652.0
-9.79,-29.76,-18.16,20.51,4.38,-24.06,176.19,558.79,92.21,154.75,37.47,655.47
-12.52,-31.94,-18.06,22.77,2.88,-25.09,177.52,557.01,87.91,153.62,36.88,658.31
-14.87,-33.97,-17.96,24.88,1.6,-26.04,178.63,555.26,83.66,152.3,36.09,660.5
-16.62,-35.32,-18.16,26.18,0.69,-26.8,177.48,553.67,79.55,150.48,34.78,662.55
-17.78,-36.09,-18.59,26.79,0.15,-27.38,174.41,552.21,75.55,148.2,33.02,664.33
-18.72,-36.86,-18.91,27.46,-0.26,-27.91,173.32,550.84,71.62,145.82,31.03,665.15
-19.41,-37.62,-19.13,28.16,-0.52,-28.38,174.24,549.59,67.76,143.32,28.79,664.99
-19.65,-38.13,-19.39,28.6,-0.5,-28.73,175.49,548.47,64.0,140.56,26.22,664.11
-19.53,-38.51,-19.59,28.93,-0.25,-28.98,178.02,547.49,60.34,137.63,23.39,662.35
-18.71,-38.24,-20.02,28.52,0.42,-29.03,179.0,546.71,56.84,134.22,20.04,660.24
-17.17,-37.29,-20.71,27.31,1.54,-28.86,178.21,546.16,53.52,130.33,16.17,657.82
-15.08,-36.01,-21.45,25.75,2.99,-28.54,177.83,545.8,50.33,126.14,11.92,654.67
-12.37,-34.25,-22.3,23.67,4.82,-28.05,177.22,545.66,47.31,121.59,7.23,650.89
-10.21,-32.45,-22.61,21.77,6.08,-27.27,177.85,545.77,45.16,118.78,4.34,648.28
-8.72,-30.67,-22.27,20.16,6.66,-26.2,180.11,546.14,43.95,117.94,3.48,646.97
-7.26,-28.59,-21.66,18.39,7.08,-24.86,182.83,546.78,43.39,118.03,3.57,646.2
-6.17,-26.35,-20.57,16.64,7.04,-23.22,186.5,547.72,43.67,119.67,5.24,646.48
-4.78,-23.76,-19.36,14.6,7.11,-21.34,190.76,548.94,44.4,121.68,7.24,646.67
-3.04,-20.79,-18.03,12.23,7.32,-19.22,195.54,550.46,45.57,124.01,9.51,646.76
-1.56,-17.63,-16.23,9.87,7.14,-16.78,201.48,552.3,47.58,127.81,13.27,647.75
-0.22,-14.22,-14.04,7.43,6.71,-14.04,208.51,554.48,50.38,132.86,18.29,649.44
1.97,-10.13,-12.01,4.24,6.78,-11.03,214.73,557.01,53.47,137.58,22.91,650.69
5.02,-5.32,-10.13,0.26,7.35,-7.73,220.08,559.9,56.9,141.98,27.15,651.55
8.54,0.03,-8.18,-4.22,8.12,-4.13,225.47,563.16,60.85,146.73,31.7,652.44
12.79,6.03,-6.28,-9.38,9.29,-0.23,230.43,566.82,65.24,151.46,36.17,653.13
17.03,12.39,-4.0,-14.73,10.27,4.03,236.25,570.87,70.47,157.43,41.89,654.57
21.23,19.09,-1.32,-20.25,11.0,8.65,243.05,575.35,76.6,164.76,48.97,656.85
25.94,26.4,1.46,-26.35,11.96,13.61,249.78,580.26,83.33,172.52,56.45,659.29
31.03,34.25,4.43,-32.9,13.0,18.94,256.77,585.61,90.8,181.02,64.64,662.13
35.41,40.52,6.38,-38.28,14.17,22.99,261.72,588.7,96.14,187.19,70.81,663.47
39.05,45.01,7.16,-42.36,15.53,25.61,264.29,589.26,99.06,190.66,74.58,663.06
42.34,48.7,7.4,-45.84,16.96,27.57,265.76,588.58,100.98,193.08,77.49,661.97
44.99,50.98,6.76,-48.27,18.48,28.41,265.45,585.87,101.07,193.56,78.74,659.66
47.75,53.15,5.86,-50.69,20.18,29.07,264.42,582.72,100.93,193.66,79.68,657.08
50.65,55.26,4.73,-53.15,22.05,29.6,262.74,579.18,100.63,193.48,80.42,654.3
53.05,56.12,2.73,-54.7,24.08,29.08,259.23,573.76,98.64,191.43,79.55,650.36
55.09,55.96,-0.02,-55.54,26.28,27.71,254.07,566.76,95.25,187.79,77.32,645.43
57.35,56.26,-2.32,-56.73,28.59,26.87,249.33,560.13,92.65,185.13,76.08,641.16
59.79,56.96,-4.16,-58.22,31.0,26.55,244.99,553.83,90.78,183.45,75.83,637.55
62.23,57.5,-6.04,-59.62,33.56,26.18,240.16,547.06,88.78,181.66,75.59,633.93
64.8,58.22,-7.69,-61.18,36.26,26.09,235.3,540.3,87.15,180.38,75.92,630.69
66.96,57.91,-9.98,-61.99,39.14,25.22,228.87,531.94,84.18,177.66,75.04,626.61
68.68,56.48,-13.0,-62.01,42.21,23.48,220.72,521.86,79.74,173.33,72.81,621.61
70.33,54.79,-16.05,-61.85,45.45,21.68,212.01,511.21,75.07,168.87,70.58,616.61
71.77,52.56,-19.33,-61.3,48.85,19.56,202.36,499.59,69.79,163.81,67.92,611.35
72.89,49.94,-22.33,-60.55,51.22,16.78,194.67,489.33,64.83,159.49,65.71,606.23
73.7,47.02,-24.91,-59.67,52.42,13.38,189.33,480.74,60.41,156.19,64.15,601.4
74.17,43.51,-27.47,-58.4,53.03,9.34,184.7,472.47,55.78,152.93,62.55,596.46
74.25,39.46,-29.84,-56.81,52.71,4.57,181.63,465.18,51.23,150.13,61.17,591.55
74.09,34.95,-33.65,-54.92,53.52,-0.55,178.71,457.8,46.48,147.35,59.82,586.66
73.67,29.95,-39.05,-52.69,55.64,-6.04,175.83,450.24,41.46,144.53,58.46,581.76
72.88,24.45,-45.14,-50.17,57.76,-12.16,174.48,443.63,36.59,142.24,57.42,577.0
71.74,18.45,-52.37,-47.33,60.4,-18.86,174.38,437.77,31.79,140.42,56.68,572.38
