I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
38.63,109.43,70.79,-74.08,-16.07,89.96,121.55,460.65,432.27,210.18,15.16,61.41
39.63,110.7,71.04,-75.23,-15.74,90.64,120.27,458.03,432.06,213.3,18.85,62.12
39.79,111.06,71.26,-75.48,-15.78,90.91,117.75,452.14,428.54,213.06,22.12,62.27
39.69,111.19,71.49,-75.45,-15.9,91.16,114.65,444.85,423.89,211.62,26.76,62.4
39.04,110.76,71.72,-74.81,-16.23,91.25,110.46,434.84,416.84,207.71,31.22,62.29
38.42,110.38,71.96,-74.25,-16.61,91.26,106.87,426.09,410.53,204.43,41.29,62.37
37.9,110.11,72.21,-73.82,-17.02,91.24,103.96,418.78,405.15,201.97,57.2,62.68
36.88,109.34,72.46,-72.89,-17.65,91.0,100.43,409.79,398.03,197.68,74.74,62.83
35.5,108.21,72.7,-71.59,-18.47,90.57,96.65,399.97,389.82,192.2,95.16,62.92
34.7,107.72,73.02,-70.9,-19.03,90.51,93.5,391.86,383.57,188.62,112.0,63.66
34.49,107.9,73.41,-70.83,-19.33,90.83,90.91,385.34,379.24,186.88,124.13,65.08
34.49,108.33,73.84,-70.99,-19.56,91.29,88.71,379.77,375.8,185.94,135.44,66.9
34.94,109.27,74.33,-71.65,-19.62,92.01,87.12,375.77,374.01,186.56,143.95,69.33
35.13,109.98,74.85,-72.05,-19.8,92.65,85.28,371.04,371.41,186.27,152.27,71.84
35.03,110.42,75.39,-72.15,-20.15,93.18,83.19,365.51,367.87,184.93,160.58,74.43
35.18,111.16,75.99,-72.53,-20.4,93.89,81.43,360.84,365.25,184.43,165.7,77.52
35.42,112.06,76.64,-73.03,-20.64,94.7,79.84,356.55,363.03,184.22,168.06,81.0
35.41,112.68,77.27,-73.29,-20.98,95.36,77.96,351.41,359.59,183.03,170.88,83.46
35.17,113.05,77.88,-73.36,-21.42,95.87,75.81,345.49,354.96,180.94,173.85,84.8
34.77,113.27,78.49,-73.27,-21.94,96.29,73.49,339.03,349.54,178.16,175.52,85.64
34.12,113.22,79.09,-72.95,-22.57,96.58,70.89,331.71,342.92,174.4,176.5,85.59
33.55,113.3,79.74,-72.74,-23.18,96.95,68.41,324.69,336.51,170.86,173.87,85.58
33.07,113.51,80.44,-72.66,-23.77,97.42,66.07,317.98,330.33,167.56,167.25,85.65
32.44,113.58,81.14,-72.44,-24.44,97.8,63.57,310.73,323.32,163.62,158.43,84.98
31.73,113.59,81.86,-72.18,-25.14,98.16,60.97,303.19,315.75,159.28,146.57,83.77
31.0,113.63,82.64,-71.92,-25.9,98.57,58.47,295.78,308.22,154.88,133.84,82.91
30.22,113.69,83.48,-71.64,-26.72,99.02,56.04,288.43,300.65,150.34,120.47,82.37
29.41,113.78,84.37,-71.37,-27.57,99.5,53.66,281.11,292.93,145.68,104.69,81.83
28.59,113.9,85.31,-71.12,-28.47,100.03,51.35,273.89,285.2,140.94,87.04,81.52
27.64,113.93,86.29,-70.77,-29.43,100.52,48.93,266.28,276.79,135.69,66.39,80.66
26.57,113.86,87.29,-70.34,-30.47,100.97,46.4,258.27,267.67,129.9,42.46,79.22
25.44,113.78,88.34,-69.88,-31.57,101.44,43.87,250.17,258.27,123.85,16.15,77.74
24.21,113.65,89.44,-69.37,-32.73,101.9,41.31,241.87,248.44,117.44,-12.9,76.04
23.15,113.09,89.94,-68.67,-33.51,101.86,38.48,232.06,237.88,110.78,-36.72,74.45
22.27,112.06,89.79,-67.78,-33.87,101.25,35.38,220.64,226.6,103.9,-54.46,73.06
21.44,110.72,89.28,-66.74,-34.02,100.3,32.09,208.13,214.61,96.66,-70.18,71.57
20.73,108.95,88.22,-65.51,-33.83,98.87,28.52,194.15,201.82,89.1,-81.59,70.1
20.02,107.0,86.98,-64.18,-33.55,97.27,24.85,179.51,188.5,81.21,-93.24,68.58
19.29,104.88,85.59,-62.75,-33.21,95.5,21.08,164.24,174.61,72.97,-105.4,66.99
18.67,102.36,83.69,-61.14,-32.55,93.26,17.05,147.55,159.95,64.39,-113.73,65.45
18.13,99.47,81.34,-59.36,-31.62,90.63,12.81,129.6,144.56,55.48,-119.12,63.95
17.49,96.48,78.99,-57.49,-30.74,87.94,8.47,111.24,128.49,46.07,-128.07,62.06
16.75,93.39,76.64,-55.53,-29.91,85.19,4.03,92.4,111.73,36.16,-140.56,59.77
15.97,90.07,74.1,-53.44,-28.99,82.23,-0.57,72.75,94.25,25.8,-153.97,57.26
15.13,86.6,71.47,-51.25,-28.07,79.15,-5.3,52.48,76.03,14.94,-169.9,54.44
14.35,82.73,68.38,-48.87,-26.87,75.63,-10.27,30.84,56.96,3.67,-183.32,51.58
13.66,78.45,64.8,-46.29,-25.39,71.67,-15.51,7.75,37.0,-8.02,-193.89,48.69
12.94,73.92,60.98,-43.57,-23.8,67.46,-20.93,-16.28,16.22,-20.21,-205.39,45.55
12.22,69.08,56.86,-40.68,-22.04,62.94,-26.57,-41.45,-5.45,-32.88,-216.67,42.22
11.08,63.61,52.53,-37.29,-20.42,58.0,-31.6,-64.96,-26.33,-45.15,-227.24,38.42
9.46,57.5,48.04,-33.37,-18.97,52.67,-35.92,-86.51,-46.27,-56.92,-237.43,34.08
7.58,50.83,43.25,-29.06,-17.52,46.91,-39.96,-107.55,-66.1,-68.63,-246.63,29.38
5.32,43.53,38.21,-24.26,-16.14,40.7,-43.47,-127.28,-85.35,-80.02,-254.8,24.23
2.89,35.79,32.9,-19.16,-14.72,34.14,-46.93,-147.22,-104.97,-91.63,-263.07,18.73
0.31,27.6,27.29,-13.76,-13.22,27.2,-50.35,-167.46,-125.03,-103.51,-271.4,12.88
-2.65,18.78,21.42,-7.88,-11.8,19.82,-53.28,-186.52,-144.62,-115.14,-279.13,6.55
-5.94,9.35,15.3,-1.55,-10.43,12.01,-55.82,-204.7,-163.93,-126.63,-286.5,-0.26
-9.23,-0.53,8.71,5.03,-8.83,3.74,-58.6,-223.95,-184.21,-138.63,-292.99,-7.25
-12.52,-10.88,1.64,11.86,-6.98,-5.01,-61.6,-244.25,-205.43,-151.1,-298.51,-14.44
-15.95,-21.77,-5.81,19.05,-5.01,-14.22,-64.57,-264.8,-227.12,-163.82,-303.42,-21.96
-19.45,-33.17,-13.72,26.53,-2.85,-23.91,-67.67,-286.08,-249.57,-176.94,-307.59,-29.74
-23.29,-45.25,-21.96,34.51,-0.7,-34.11,-70.38,-306.5,-271.81,-189.94,-311.07,-38.01
-27.49,-58.02,-30.53,42.99,1.42,-44.82,-72.68,-325.96,-293.78,-202.79,-313.89,-46.78
-31.85,-71.39,-39.54,51.87,3.67,-56.06,-74.93,-345.59,-316.19,-215.85,-315.88,-55.89
-36.44,-85.41,-48.97,61.19,6.01,-67.82,-77.02,-365.02,-338.83,-229.03,-317.04,-65.42
-40.19,-97.06,-56.86,68.89,8.03,-77.62,-78.85,-381.92,-358.3,-240.53,-318.27,-73.46
-42.98,-106.02,-63.04,74.77,9.72,-85.2,-80.44,-396.13,-374.31,-250.2,-319.63,-79.82
-45.34,-113.75,-68.41,79.82,11.22,-91.76,-81.76,-408.48,-388.29,-258.8,-320.68,-85.42
-46.98,-119.37,-72.4,83.46,12.43,-96.56,-82.77,-418.29,-399.27,-265.81,-321.65,-89.72
-48.46,-124.63,-76.18,86.83,13.62,-101.07,-83.62,-427.15,-409.36,-272.33,-321.98,-93.76
-49.82,-129.59,-79.78,89.99,14.79,-105.33,-84.28,-435.06,-418.61,-278.38,-321.61,-97.6
-50.48,-132.59,-82.12,91.82,15.7,-107.98,-84.68,-440.61,-425.07,-282.95,-321.04,-100.2
-50.55,-133.95,-83.42,92.54,16.41,-109.28,-84.83,-444.06,-429.1,-286.22,-320.13,-101.77
-50.87,-135.9,-85.05,93.67,17.15,-111.03,-84.65,-446.65,-432.89,-289.33,-318.33,-103.72
-51.45,-138.38,-86.96,95.19,17.9,-113.19,-84.13,-448.26,-436.32,-292.23,-315.65,-106.04
-51.92,-140.51,-88.62,96.47,18.57,-115.04,-83.3,-448.42,-438.54,-294.47,-312.25,-108.13
-52.49,-142.79,-90.34,97.87,19.23,-116.99,-82.14,-447.38,-440.03,-296.29,-308.01,-110.32
-52.48,-143.43,-90.99,98.16,19.66,-117.58,-80.66,-443.95,-438.91,-296.7,-303.36,-111.49
-51.85,-142.28,-90.49,97.25,19.85,-116.68,-78.86,-438.0,-435.0,-295.62,-298.33,-111.52
-51.08,-140.64,-89.62,96.01,19.94,-115.36,-76.69,-430.29,-429.6,-293.71,-292.56,-111.26
-50.01,-138.09,-88.14,94.17,19.87,-113.25,-74.17,-420.5,-422.23,-290.74,-286.15,-110.42
-49.28,-136.54,-87.32,93.0,19.88,-112.0,-72.23,-413.11,-416.77,-288.95,-280.3,-110.18
-49.0,-136.31,-87.37,92.72,20.0,-111.87,-70.97,-408.61,-413.7,-288.63,-275.11,-110.74
-48.74,-136.16,-87.47,92.49,20.08,-111.81,-69.93,-404.63,-410.83,-288.51,-270.05,-111.33
-48.7,-136.67,-88.0,92.7,20.19,-112.3,-69.38,-402.44,-409.27,-289.25,-265.48,-112.3
-48.62,-136.99,-88.38,92.8,20.22,-112.63,-68.75,-399.58,-407.02,-289.66,-260.6,-113.14
-48.46,-137.03,-88.56,92.72,20.16,-112.72,-68.03,-395.88,-403.94,-289.66,-255.38,-113.81
-48.53,-137.71,-89.15,93.08,20.12,-113.35,-67.72,-393.7,-401.99,-290.41,-250.53,-114.85
-48.78,-138.88,-90.05,93.77,20.08,-114.39,-67.72,-392.56,-400.8,-291.68,-245.89,-116.18
-48.55,-138.63,-89.99,93.51,19.94,-114.22,-67.35,-388.88,-397.01,-291.55,-240.7,-116.6
-47.83,-136.91,-88.95,92.26,19.72,-112.83,-66.62,-382.66,-390.6,-290.03,-234.99,-116.09
-46.91,-134.54,-87.48,90.59,19.44,-110.89,-65.8,-375.32,-382.94,-287.88,-229.03,-115.16
-45.62,-131.04,-85.24,88.16,19.09,-108.0,-64.72,-365.99,-373.2,-284.64,-222.66,-113.51
-44.42,-127.78,-83.14,85.9,18.74,-105.3,-63.94,-357.42,-363.86,-281.74,-216.53,-111.98
-43.34,-124.83,-81.23,83.86,18.4,-102.87,-63.49,-349.77,-355.08,-279.27,-210.68,-110.62
-42.01,-121.13,-78.81,81.32,18.01,-99.81,-62.96,-340.98,-344.94,-276.13,-204.65,-108.77
-40.55,-116.99,-76.08,78.48,17.61,-96.37,-62.5,-331.66,-334.0,-272.65,-198.6,-106.61
-39.26,-112.81,-73.17,75.74,16.93,-92.81,-61.32,-322.59,-323.66,-269.64,-192.05,-104.41
-38.12,-108.52,-70.03,73.06,15.94,-89.06,-59.32,-313.62,-313.83,-267.07,-184.91,-102.13
-37.08,-104.13,-66.72,70.39,14.78,-85.17,-56.95,-304.83,-304.27,-264.79,-177.53,-99.75
-36.19,-99.74,-63.26,67.83,13.37,-81.19,-53.98,-296.41,-295.31,-263.01,-169.76,-97.35
-35.21,-94.82,-59.4,64.96,11.85,-76.75,-50.75,-287.42,-285.72,-260.99,-161.78,-94.59
-34.12,-89.39,-55.12,61.8,10.24,-71.83,-47.3,-277.88,-275.47,-258.73,-153.63,-91.49
-33.13,-83.77,-50.58,58.61,8.38,-66.68,-43.25,-268.41,-265.51,-256.79,-145.08,-88.24
-32.19,-77.84,-45.72,55.31,6.32,-61.2,-38.65,-258.82,-255.59,-255.03,-136.19,-84.76
-31.2,-71.7,-40.68,51.89,4.25,-55.53,-34.21,-249.32,-245.4,-252.32,-127.46,-81.13
-30.18,-65.38,-35.49,48.37,2.17,-49.7,-29.93,-240.01,-235.04,-248.62,-118.93,-77.34
-29.15,-58.77,-30.03,44.7,0.01,-43.59,-25.5,-230.66,-224.5,-244.37,-110.36,-73.34
-28.09,-51.89,-24.34,40.9,-2.2,-37.24,-21.11,-221.37,-213.74,-239.28,-101.89,-69.15
-27.1,-44.79,-18.37,37.04,-4.61,-30.62,-16.21,-212.22,-203.22,-234.17,-93.16,-64.77
-26.19,-37.45,-12.1,33.13,-7.23,-23.73,-10.79,-203.2,-192.97,-229.06,-84.16,-60.22
-25.3,-29.89,-5.6,29.13,-9.94,-16.6,-5.22,-194.36,-182.73,-223.29,-75.17,-55.48
-24.46,-22.1,1.15,25.06,-12.78,-9.24,0.61,-185.73,-172.62,-217.03,-66.12,-50.57
-23.18,-15.04,6.88,20.97,-14.98,-2.84,4.64,-178.22,-163.27,-211.54,-57.58,-45.94
-21.41,-8.82,11.46,16.85,-16.44,2.46,6.62,-171.94,-154.74,-206.84,-49.65,-41.64
-19.4,-2.99,15.48,12.71,-17.55,7.24,7.59,-166.51,-146.84,-202.47,-42.0,-37.45
-17.0,2.16,18.57,8.56,-18.08,11.12,6.96,-162.22,-139.77,-198.74,-34.83,-33.51
-14.49,7.17,21.46,4.38,-18.46,14.81,5.81,-158.58,-133.13,-194.77,-27.87,-29.57
-11.88,12.07,24.17,0.15,-18.7,18.32,4.2,-155.62,-126.94,-190.5,-21.13,-25.61
-8.91,16.32,25.99,-4.07,-18.38,20.97,1.02,-153.84,-121.6,-186.67,-14.89,-21.89
-5.63,20.01,27.06,-8.3,-17.57,22.9,-3.53,-153.18,-117.05,-183.12,-9.12,-18.36
-2.41,24.45,28.65,-12.57,-16.88,25.65,-8.86,-152.99,-112.93,-179.13,-3.32,-14.69
0.76,29.7,30.75,-16.86,-16.3,29.24,-15.11,-153.31,-109.3,-174.74,2.5,-10.88
4.03,35.15,32.84,-21.16,-15.57,33.02,-22.47,-154.45,-106.31,-170.15,8.12,-7.07
7.3,41.16,35.21,-25.48,-14.84,37.36,-30.88,-156.27,-103.91,-165.21,13.64,-3.2
10.87,46.79,36.92,-29.78,-13.62,41.18,-41.02,-159.37,-102.48,-160.53,18.67,0.47
14.76,51.97,37.89,-34.05,-11.87,44.38,-52.99,-163.82,-102.06,-156.13,23.17,3.9
18.75,57.45,38.85,-38.31,-9.94,47.84,-66.42,-169.24,-102.44,-151.57,27.41,7.29
22.91,63.02,39.57,-42.54,-7.71,51.32,-81.53,-175.81,-103.74,-147.0,31.29,10.58
25.61,65.85,39.29,-44.96,-5.91,52.77,-92.0,-180.13,-104.45,-143.7,34.29,12.96
26.66,65.72,38.01,-45.36,-4.64,52.09,-97.19,-181.86,-104.42,-141.78,36.36,14.35
26.87,63.82,35.92,-44.58,-3.48,50.06,-100.26,-182.72,-104.47,-140.71,37.68,15.09
25.77,59.35,32.82,-42.09,-2.62,46.12,-99.42,-181.75,-104.17,-140.88,38.08,14.94
24.23,54.11,29.29,-38.93,-1.74,41.63,-98.28,-180.84,-104.39,-141.42,37.92,14.38
22.31,48.17,25.35,-35.1,-0.79,36.64,-97.04,-180.11,-105.18,-142.33,37.17,13.44
19.12,39.88,20.5,-29.63,-0.14,29.95,-92.28,-177.74,-105.77,-144.37,35.53,11.63
14.82,29.58,14.85,-22.68,0.27,21.81,-84.71,-174.1,-106.33,-147.39,33.04,9.04
10.65,19.04,8.66,-15.53,1.12,13.37,-79.02,-171.82,-108.08,-150.59,29.94,6.16
6.6,8.17,1.88,-8.13,2.4,4.55,-75.13,-170.89,-111.04,-154.02,26.2,2.95
2.15,-3.71,-5.55,0.04,3.85,-5.05,-71.21,-170.25,-114.73,-157.98,21.72,-0.78
-2.43,-16.18,-13.6,8.7,5.62,-15.17,-68.37,-170.53,-119.48,-162.3,16.53,-4.93
-8.12,-30.78,-22.58,18.91,7.23,-26.86,-62.91,-169.7,-124.35,-167.68,10.37,-9.95
-15.02,-47.63,-32.52,30.77,8.64,-40.19,-54.57,-167.6,-129.32,-174.19,3.2,-15.88
-22.4,-65.68,-43.25,43.55,10.23,-54.46,-46.09,-165.76,-135.09,-181.35,-4.82,-22.43
-30.51,-85.3,-54.83,57.5,11.88,-69.92,-36.6,-163.72,-141.46,-189.33,-13.78,-29.71
-36.55,-100.61,-64.14,68.22,13.45,-82.14,-29.4,-161.76,-146.05,-194.95,-20.53,-35.41
-40.16,-110.92,-70.84,75.2,14.95,-90.6,-25.09,-160.05,-148.69,-197.84,-24.77,-39.27
-42.85,-119.28,-76.48,80.72,16.38,-97.58,-21.49,-158.12,-150.36,-199.65,-28.03,-42.47
-43.8,-123.98,-80.16,83.5,17.7,-101.8,-19.62,-156.08,-150.41,-199.45,-29.42,-44.35
-44.47,-128.19,-83.66,85.93,19.09,-105.66,-18.19,-154.11,-150.38,-198.98,-30.72,-46.19
-44.94,-132.09,-87.07,88.15,20.56,-109.3,-17.08,-152.18,-150.32,-198.33,-32.01,-48.08
-43.74,-132.54,-88.68,87.79,21.98,-110.35,-17.82,-150.29,-148.86,-195.81,-31.6,-48.76
-41.16,-130.13,-88.82,85.31,23.39,-109.25,-20.18,-148.48,-146.28,-191.74,-29.83,-48.47
-39.49,-129.51,-89.84,84.2,24.75,-109.47,-20.78,-145.97,-144.07,-188.6,-29.02,-49.04
-38.72,-130.64,-91.69,84.41,26.05,-110.97,-19.56,-142.7,-142.17,-186.37,-29.14,-50.43
-37.89,-131.59,-93.44,84.52,27.33,-112.32,-18.03,-139.07,-140.02,-184.04,-29.26,-51.92
-37.55,-133.47,-95.63,85.35,28.58,-114.34,-15.36,-134.86,-137.96,-182.19,-29.93,-53.93
-35.93,-132.65,-96.4,84.19,29.76,-114.32,-13.96,-130.51,-134.71,-178.87,-29.29,-55.07
-32.88,-128.85,-95.59,80.82,30.89,-112.05,-14.01,-126.06,-130.17,-173.93,-27.18,-55.21
-29.74,-124.74,-94.58,77.26,31.96,-109.51,-13.66,-121.1,-125.23,-168.82,-24.98,-55.41
-26.08,-119.48,-92.92,72.87,32.97,-106.07,-13.43,-115.73,-119.59,-163.07,-22.25,-55.35
-23.5,-115.72,-91.73,69.75,33.72,-103.62,-12.99,-111.09,-115.01,-158.28,-20.14,-55.36
-22.32,-113.99,-91.25,68.3,34.18,-102.53,-12.08,-107.26,-111.76,-154.74,-18.91,-55.6
-21.45,-112.4,-90.61,67.07,34.43,-101.44,-11.29,-103.74,-108.75,-151.36,-17.67,-55.65
-21.38,-111.75,-90.15,66.69,34.43,-100.91,-10.45,-100.84,-106.5,-148.63,-16.78,-55.63
-21.5,-111.11,-89.53,66.39,34.27,-100.29,-9.35,-97.81,-104.19,-145.95,-15.86,-55.56
-21.71,-110.31,-88.68,66.07,33.96,-99.49,-8.03,-94.59,-101.72,-143.23,-14.86,-55.42
-22.79,-110.58,-88.07,66.68,33.38,-99.33,-6.45,-91.86,-99.97,-141.21,-14.26,-55.28
-24.62,-111.71,-87.62,68.08,32.54,-99.69,-4.57,-89.45,-98.79,-139.79,-13.99,-55.16
-25.52,-110.74,-85.99,67.97,31.42,-98.41,-3.37,-86.75,-96.62,-137.35,-12.69,-54.4
-25.47,-107.58,-83.13,66.28,29.99,-95.45,-2.94,-83.79,-93.47,-133.87,-10.32,-52.95
-25.2,-103.56,-79.63,64.05,28.27,-91.73,-2.74,-80.77,-89.95,-130.06,-7.47,-51.13
-24.31,-97.91,-75.16,60.69,26.23,-86.73,-3.05,-77.55,-85.71,-125.51,-3.8,-48.75
-23.98,-92.7,-70.59,57.8,23.86,-81.89,-3.27,-74.67,-81.86,-121.37,-0.23,-46.23
-24.29,-88.05,-66.0,55.5,21.13,-77.33,-3.35,-72.17,-78.48,-117.7,3.18,-43.57
-24.31,-82.33,-60.63,52.51,18.03,-71.85,-3.8,-69.66,-74.71,-113.63,7.19,-40.43
-24.33,-75.99,-54.68,49.19,14.56,-65.77,-4.5,-67.27,-70.79,-109.42,11.6,-36.9
-23.91,-70.89,-50.14,46.38,12.73,-60.95,-4.24,-63.85,-66.29,-104.86,15.51,-34.17
-22.9,-67.02,-47.11,44.02,12.75,-57.43,-2.97,-59.25,-61.07,-99.85,18.93,-32.34
-21.7,-63.83,-44.78,41.95,13.65,-54.57,-1.17,-54.09,-55.51,-94.65,22.15,-30.87
-20.15,-61.8,-43.71,40.4,16.01,-52.85,1.49,-48.04,-49.47,-89.18,24.93,-30.1
-18.38,-59.46,-42.57,38.56,16.87,-50.92,4.21,-41.68,-42.98,-83.36,27.97,-29.24
-16.41,-56.79,-41.31,36.44,16.01,-48.75,6.94,-35.04,-36.07,-77.18,31.3,-28.26
-14.05,-54.94,-41.08,34.59,15.36,-47.45,10.4,-27.52,-28.56,-70.62,34.37,-27.85
-11.31,-53.61,-41.62,32.87,14.18,-46.76,14.41,-19.24,-20.46,-63.66,37.31,-27.85
-8.68,-51.65,-41.38,30.83,13.81,-45.56,17.61,-10.89,-8.99,-54.63,41.55,-26.95
-6.16,-49.09,-40.36,28.5,14.49,-43.92,19.96,-2.46,6.16,-43.34,47.14,-25.1
-3.54,-46.31,-39.15,25.98,14.98,-42.19,22.01,6.35,23.74,-30.54,53.53,-22.84
-0.92,-43.03,-37.38,23.17,15.66,-40.11,23.41,15.39,44.57,-15.72,61.1,-19.82
2.02,-40.25,-36.29,20.48,16.11,-38.65,25.14,25.26,67.14,3.14,68.88,-17.02
5.31,-38.04,-35.96,17.91,16.15,-37.87,27.27,36.05,91.43,26.34,76.84,-14.48
8.69,-35.64,-35.45,15.19,16.25,-37.08,28.99,47.31,118.98,53.43,85.8,-11.43
12.24,-33.3,-35.04,12.39,16.28,-36.5,30.52,59.2,149.54,85.13,95.58,-8.08
15.53,-27.14,-31.93,7.66,15.87,-32.04,27.07,61.56,182.23,128.18,118.58,4.72
18.48,-16.7,-25.73,0.8,15.03,-23.2,18.07,53.3,217.23,183.55,156.21,28.01
21.37,-3.94,-17.95,-7.29,13.79,-12.08,5.87,39.31,254.91,248.92,202.56,57.37
24.05,12.29,-7.75,-17.15,12.05,2.54,-10.95,16.64,295.16,326.52,261.29,95.51
26.71,29.93,5.22,-27.79,8.2,18.46,-29.88,-34.06,303.57,394.14,325.59,137.4
29.37,48.92,21.08,-39.18,2.05,35.58,-50.82,-115.15,276.65,450.14,395.26,182.87
31.82,71.31,40.46,-52.31,-5.79,56.1,-76.36,-220.47,230.43,507.34,477.09,236.93
34.08,96.75,63.65,-67.01,-15.8,79.62,-106.08,-356.31,154.92,560.0,569.92,298.69
34.88,120.92,84.52,-79.77,-23.33,102.05,-153.74,-520.66,45.47,573.08,630.17,348.18
34.03,143.76,102.77,-90.39,-28.01,123.35,-221.23,-715.31,-99.77,543.21,654.58,384.23
32.16,167.14,121.68,-100.46,-32.55,145.28,-301.99,-936.0,-285.11,481.73,663.12,415.86
28.87,189.99,139.73,-109.05,-35.74,166.84,-400.27,-1183.04,-513.81,377.79,643.69,437.7
24.82,194.14,143.99,-108.92,-36.55,171.42,-478.92,-1365.34,-714.18,254.49,591.81,433.87
20.01,177.63,133.15,-99.2,-34.91,157.23,-534.78,-1472.59,-882.02,111.04,505.56,402.15
13.74,147.98,111.93,-82.43,-30.24,131.14,-589.5,-1547.44,-1055.49,-74.76,375.47,344.87
6.11,99.7,76.35,-56.28,-22.11,88.11,-633.26,-1562.84,-1216.13,-299.65,197.65,256.3
-9.23,39.27,36.76,-18.66,-15.45,37.5,-644.22,-1546.1,-1346.72,-532.47,11.87,154.07
-33.1,-33.77,-6.76,31.3,-10.35,-20.76,-620.47,-1496.11,-1445.5,-774.42,-182.73,37.27
-62.49,-128.0,-63.16,95.05,-3.92,-96.13,-563.49,-1377.76,-1504.03,-1015.54,-393.77,-106.45
-99.34,-243.01,-130.58,173.92,2.74,-187.23,-465.76,-1193.21,-1514.77,-1246.6,-611.52,-274.19
-123.07,-316.34,-173.26,223.56,7.17,-245.38,-376.77,-1009.69,-1475.9,-1384.5,-760.03,-394.47
-131.85,-343.77,-188.95,240.6,9.3,-267.44,-297.66,-825.45,-1380.5,-1412.67,-828.13,-461.76
-137.24,-355.29,-193.53,247.68,9.39,-275.93,-196.56,-606.4,-1219.26,-1358.26,-841.47,-508.1
-133.69,-334.0,-177.23,232.82,6.67,-257.64,-84.39,-367.02,-986.42,-1190.86,-774.54,-513.43
-127.33,-295.48,-151.76,211.08,0.64,-225.0,7.97,-150.66,-752.91,-1009.14,-692.61,-500.3
-118.8,-239.93,-117.1,183.38,-9.13,-177.94,80.01,39.6,-519.81,-812.78,-594.55,-468.32
-100.19,-156.66,-58.47,131.58,-23.22,-106.65,137.98,212.66,-261.04,-581.38,-456.07,-400.56
-72.52,-48.27,22.84,58.01,-42.13,-12.97,173.06,354.84,5.82,-338.94,-291.18,-300.45
-46.59,32.08,74.08,4.0,-50.21,52.86,210.79,494.76,232.1,-129.28,-151.89,-217.05
-21.91,80.44,93.21,-29.92,-46.31,87.38,250.52,629.91,410.02,35.15,-44.65,-152.58
6.42,120.13,105.49,-62.78,-38.44,113.37,271.01,732.01,545.76,150.35,42.49,-85.62
36.1,136.25,97.49,-84.52,-22.41,117.02,276.47,804.13,621.06,195.42,91.83,-29.15
58.85,153.99,94.98,-104.1,-12.01,124.47,285.67,861.24,694.79,252.18,144.06,18.4
73.92,173.82,99.93,-122.03,-8.46,136.77,296.93,898.56,763.99,315.43,196.34,55.68
83.32,169.5,88.17,-125.22,-1.43,128.51,303.17,908.16,779.7,327.86,209.93,69.74
84.42,144.98,64.97,-114.68,5.77,104.35,308.19,890.85,750.9,302.62,189.83,58.34
83.27,133.46,54.24,-109.24,8.53,93.13,307.59,877.93,740.35,296.18,183.91,54.46
79.54,133.27,54.75,-107.77,7.35,93.39,301.03,870.62,745.76,305.55,188.93,56.52
67.49,129.79,58.29,-100.84,1.82,93.63,293.56,853.22,740.57,310.27,182.25,44.47
47.92,130.07,70.27,-92.17,-9.29,100.14,284.43,833.63,738.75,323.0,173.38,24.48
38.4,127.45,75.29,-85.86,-14.79,101.63,275.99,813.8,729.79,324.46,166.51,14.72
39.54,121.09,72.47,-81.75,-14.34,97.23,269.46,794.08,713.01,314.02,160.98,14.89
43.19,119.75,73.81,-80.63,-14.49,97.51,263.54,780.6,705.13,311.65,161.88,20.43
53.84,122.32,75.97,-83.81,-12.63,100.18,259.42,775.12,705.17,314.21,170.98,36.09
59.07,123.48,75.92,-85.9,-10.86,100.76,254.49,765.35,698.31,312.1,176.68,44.71
57.93,124.45,74.77,-87.33,-9.73,100.42,248.86,752.76,687.12,308.11,180.2,45.94
60.27,127.53,71.66,-92.17,-6.13,99.97,245.14,746.01,679.64,305.85,189.56,52.5
63.3,132.09,66.13,-99.63,-0.53,98.78,242.97,743.47,673.98,304.43,203.11,60.9
65.09,134.6,63.91,-103.4,2.16,98.6,238.16,733.75,665.09,301.36,209.87,66.09
66.57,135.05,65.16,-103.54,2.0,99.54,230.8,717.24,653.76,297.03,210.1,69.1
66.63,134.94,66.74,-102.75,1.12,100.4,222.85,698.89,641.77,292.62,208.36,70.04
65.01,133.41,70.0,-99.52,-1.65,101.6,213.37,676.17,628.24,287.75,202.13,67.94
65.13,133.98,71.78,-99.15,-2.71,102.92,205.82,659.51,620.3,286.78,201.14,69.35
66.93,136.93,71.64,-102.07,-1.75,104.25,200.57,649.94,618.71,290.3,206.25,74.44
68.53,139.84,72.19,-104.51,-1.44,105.99,195.22,640.47,619.54,296.04,210.68,79.28
70.67,143.57,72.63,-107.75,-0.92,108.08,190.69,633.77,624.79,305.31,216.85,85.34
71.54,145.36,72.94,-109.23,-0.8,109.13,186.38,625.33,623.63,308.91,220.06,88.88
70.86,144.75,73.38,-108.38,-1.41,109.07,182.1,614.3,615.01,306.02,219.33,89.24
70.01,143.73,73.32,-107.4,-1.78,108.51,178.86,605.05,605.87,302.23,218.81,89.39
68.48,141.5,72.81,-105.54,-2.14,107.06,176.55,596.4,593.37,295.12,217.17,88.26
66.79,139.19,72.31,-103.52,-2.67,105.61,175.11,589.85,583.45,289.98,215.86,87.14
65.07,136.98,71.74,-101.56,-3.27,104.18,174.76,586.06,577.0,287.51,215.37,86.36
